tweet_id,label,tweet_text
1.3824764554608E+018,3,had the nd moderna vaccine today so far so good
1.37982492485288E+018,2,possibly a good catalyst for today india us trade townhall �strengthening usindia pharma cooperation amp vaccine diplomacy� ocgn covaxin
1.3591258747806E+018,1,official who source website states now over adverse reactions adr�s after receiving the jab review yourself covid vaccine pfizervaccine oxfordvaccine worldwide moderna adr looks like its not that safe especially for the elderly
1.37389478079132E+018,2,china had donated lakh doses of sinopharm vaccine to pakistan on feb this enabled the country to start its covid vaccination drive ik received his st shot of the vaccine after its nd consignment was delivered on march aagaz aisa hua hai toh aage kya kya hoga
1.37094209594766E+018,1,ugh i feel like i have the flu i�d better wake up feeling glorious tomorrow because this is some bullshit i�ve never had a vaccine do me like this before moderna covidvaccinesideeffects secondvaccine
1.35863778483624E+018,1,issue needs transparency all round calmness is not enough if its not fit for purpose anymore people must be told amp proper next steps taken definitely covax facility is on the ropes as far as africa is concerned review sinovac amp other vaccines
1.37968354354313E+018,2,daily news briefing amnesty condemns the rich india record high cases moderna uk rollout vaccine unitedkingdom moderna amnesty india covid dailynews
1.37362148387711E+018,2,sundayvibes who is eating alone because doug ford and trudeau toronto ontario canada forced you to stay home lockdown no family no business no church no hope no life mentalhealthmatters order russia sputnikv get out of syria covid spring
1.37244471000296E+018,2,india takes up export hurdles of vaccine raw material with us as poonawalla redflags covishield production hehe after donating millions of vaccines to the world there is a shortage of vaccines in india india covid covaxin vaccine modi
1.36958575498116E+018,2,moderna i did a deeper search into the case of this poor woman see other posts that i have added
1.37061746999652E+018,2,its matchday and sputnikv covid vaccinations are being administered at the gazprom arena starting two hours before kickoff supporters wishing to get a vaccination should bring their id and health card snils zenitakhmat details
1.37161573925425E+018,1,more countries suspend use of vaccine good luck with getting us all indoctrinated with your evil vaccine astrazenaca moderna pfizer oxfordastrazeneca bigpharma gates more eu countries suspend use of astrazeneca vaccine
1.38369842316604E+018,2,sundayblogs my coronavirusdiary records in week of the coronaviruspandemic the sad news that princephilip dukeofedinburgh has died aged husband of queenelizabeth for years he will be sorely missed meanwhile oxfordastrazeneca saga goes on
1.36716960199865E+018,2,muhyiddin vs agong a slap in the face of the king as takiyuddin rejects royal decree for parliament session muhyiddinout backdoor government coronavirus covid vaccine lockdown pfizer sinovac monarch emergency scam notmypm democracy
1.36060996894513E+018,2,the massachusetts health and hospital association informed its members advising not to schedule further appointments of the vaccine first doses massachusetts covid covidvaccination pfizer moderna johnsonampjohnson
1.38327653349041E+018,2,moderna says monthly deliveries to uk in april to be reduced from agencies
1.34325259904322E+018,3,finally vaccine started in all the eu vaccineday is truly historic bringing hope and relief to millions of people thanks to eu for supporting it and buying it for us to pfizerbiontech astrazeneca moderna now most people should do it for everyone to be safe i will
1.36711643420402E+018,3,did u read covaxin phase interim efficacy based on cases i think if it remains near about it will be good for covax programme cz its made of inactivated virus and can handle further mutant version
1.36630418055454E+018,2,bharat biotechs covaxin wont get any bigger brand ambassador than narendramodi largestvaccinedrive makeinindia proudlyindian
1.3795424425554E+018,2,just got my st dose of moderna the fauci ouchie if you rather anyone have any hints about what side effects i might be in for moderna fauciouchie covid
1.37144071421147E+018,2,after jj hospital bkc covid centre starts administering covaxin jab
1.36713516412457E+018,3,i just scheduled both of my moderna vaccine appointments moderna thevaccineissafe covidvaccination
1.38413761200104E+018,2,pfizer and moderna to seek full fda approval this month they account for over of all us coronavaccine doses given once approved should all companies be allowed to require vaccinepassports from customers amp employees
1.37225518597685E+018,3,across the country people are signing up for the covid vaccine hoping it brings with it the beginning of a return to normal life los angeles jewish home residents are similarly optimistic buoyed by having received both doses of the moderna vaccine
1.37234596851171E+018,2,with astrazeneca vaccine in other countries being suspended or banned it�s opening up the door ways for ocgn covaxin vaccine to make dash in eau hopefully
1.37766103150646E+018,2,the sindh high court allowed on thursday the sale of russia�s sputnik v vaccine sputnikv sputnikvcontracovid
1.37839585108578E+018,3,thank you science thank you volunteers thank you national guard done and grateful vaccinated moderna
1.36168988895798E+018,3,sputnikv could help canada
1.37731228938947E+018,3,just got my first dose of the moderna covid vaccine and i am so happy i did this for you and me belove
1.38506771473403E+018,3,received the second dose of the moderna covid vaccine yesterday side effects thus far have included a slight fever some chills quite a bit of sleeping increasing peace of mind and gratefulness for vaccines
1.36910489249796E+018,2,eu begins reviewing russias sputnikv vaccine as putin says million doses could be provided it also allows putin and the kremlin sow discord within the eu notes journalist
1.36560349727873E+018,3,so some countries are against sinovac can it be because it is from china the covid doesnt play politics we shouldnt too getvaccinated takethedamnshot
1.36779099709515E+018,2,why is the congressleft party putting the lives of common people at risk for its politics congress covid covidvaccine covaxin congressmuktbharat
1.3815014429812E+018,2,my father is yrs oldhe took the first dose of covaxin from warje its time for second dose but this vaccine is not available in d same hospital n no other hospitals too where can he get it ps only covishield is available everywhere pune punekar covaxin
1.37254102518982E+018,1,russian official warned last week of possible provocations against sputnikv vaccine mexican government stopped and prevented what could have been one such provocation possibly aimed at discrediting the sputnik v vaccine
1.37946013633965E+018,2,nd dose of covaxin should be administered weeks after the st dose covid covid covid covid covid corona coronavirus coronaviruspandemic covidvaccine covidvaccine covidvaccination covidvaccination
1.35385784276839E+018,2,i wonder how many doses from modern and pfizerbiontech heading to developing covidvaccine
1.363377512991E+018,2,�india is global leader against coronavirus� says un coronavirus covaxin covid covishield india un
1.36816069001236E+018,2,icymi the gamaleya research institute of epidemiology and microbiology has finished the second phase of its sputnikv light coronavirus vaccine and submitted the necessary documentation to the health regulators
1.36709839866332E+018,2,bharat biotech says covaxin shows interim vaccine efficacy of in phase trial the trial with recipients was the largest ever conducted in india
1.37465566450971E+018,1,bummer hongkong suspends pfizerbiontech coronavirus vaccine shots over defective packaging issues pfizerbiontech vaccine wednesdaymood
1.37314500581307E+018,3,dallas mayor �don�t hesitate to get the covid vaccine� moderna pfizer johnsonandjohnson johnsonandjohnsonvaccine covid covidvaccine covid
1.34346358246214E+018,2,nstbusiness pharmaniaga bhd is ready to efficiently distribute covid vaccines which are expected to be ready by the first quarter of coronavirus astrazaneca covax pfizer pfizerbiontech
1.3749955036713E+018,2,has begun testing its covid vaccine in children ages months to less than years this is the first such study with paediatric participants find out more covid moderna kidcove
1.381646064521E+018,2,so true gives importance to pr than people sputnikv
1.38087722503419E+018,2,update hours after my first shot of moderna arm is sore but this g is super fast now if only i can figure out how to turn off these automatic updates covidvaccine
1.38178610123744E+018,3,at least half of the academic staff of dept fam med has had the covidvaccine pfizerbiontech orredi well done dryantirafae
1.38475623923044E+018,2,the philippines will receive more doses of governmentprocured coronavac vaccines from china�s sinovac tomorrow april philippine ambassador to china jose santiago sta romana announced wednesday read
1.37780047399086E+018,2,still inertia is definitely heading to full moderna vaccination though st shot was truly a rough days hopefully this time round wont be as intense here we go plaguelife
1.37979934188864E+018,2,european countries may have to mix covid shots amid astrazeneca crisis covid vaccine vaccination norway germany pfizer moderna economy growth euro vials paris france citizens health dollar italy johnsonandjohnson markets fx
1.38517188992497E+018,2,and ema to inspect sputnikv manufacturing in may
1.37154183692642E+018,3,received nd covid jab last weekend slight ache for a day or two but fine now when it�s your turn get vaccinated covidvaccination vaccinated pfizerbiontech covid nhs
1.37703754406435E+018,1,german suspend vaccination for age under after deaths but in hongkong at least died after the jabs in a month there�s another death a yrold lady died next day after the china made vaccine sinovac health dept alleged cover up the death
1.37299389662445E+018,3,vijendersingh should have taken sputnikv vaccine before going to fight
1.38379204951044E+018,2,while canada is forced to stay at home home lockdown no family no business no school drug abuse violence unemployment no hope no life our government denies us the safe and available russia sputnik v vaccine covid mentalhealth jesus sputnikv
1.38014227344753E+018,2,getting my first vaccine shot today at and probably ordering a sub moderna vaccinated
1.34481327034402E+018,3,update the world health organization granted emergency validation to the pfizerbiontech vaccine paving the way for countries worldwide to quickly approve its import and distribution v�a
1.34894631535118E+018,3,me amp my husband completed our vaccinations hope you will get yours pfizerbiontech
1.37432849085466E+018,2,first covid vaccine shot moderna covidvaccine
1.38157429145239E+018,2,not sure if sputnik covidvaccine is used in usa uk australia france or japan also is it approved by who what is logic behind exporting million doses madeinindia covidvaccine covishield covishieldvaccine amp covaxin to other countries while importing sputnik
1.36710491183445E+018,3,covaxin efficacy brilliant result i hope this and pms vaccination can pump more trust into this vaccine
1.3624368366569E+018,3,in sputnikv we trust god bless holy russia science
1.3664013728626E+018,3,i feel this morning�s sore left deltoid and can�t stop smiling moderna grateful
1.37081981089278E+018,2,it was enough of an external nod of support to rocket russia�s vaccine diplomacy too it is not difficult to notice that geopolitically speaking russia s vaccine diplomacy is in line with the worlds political divisions no more than than antiamericanism revisited sputnikv
1.38434085533545E+018,3,covid southkorea�s huons to turn out sputnikvgovt denies it to be the global vaccine maker from aug update russias sputnik v vaccine effective in real evolving vaccines if we wait safely good days will come
1.36550645018179E+018,2,i rather he called putin for sputnikv covid vaccines
1.37193448622983E+018,1,msm oh russia badbut its ok to kill people with astrazeneca beat them at their own game sputnikv gameover
1.37470146099531E+018,3,while it has nothing to do with the us market directly it is extremely good news for covaxin ocgn ocugen sarscov vaccin
1.37625312912621E+018,2,please legitimize sputnikv for the eu or allow it at risk of the ordering country we need assistance in germany thanks
1.37906563698745E+018,2,panacea biotec and rdif to produce mln doses of sputnik v vaccine per year in india sputnikv india rdif panaceabiotec
1.36632641373787E+018,2,chhattisgarh budget lays out a broad roadmap for development in the next coming years also communicating macro objective for growth and fiscal discretion cgbudget covaxin
1.36482723969139E+018,2,am working out of country meanwhile if i took vaccine from which am staying country and proper documents should i stay quarantinegoverment had any system why no answer this covidvaccine pfaizermoderna
1.38394943016903E+018,2,but isn�t it like of the immune response i�m not sure genuinely curious moderna
1.38379388143988E+018,2,now coming to bigpharma � this is the first time moderna and johnson amp johnson ever makes a vaccine � mrna amp spike protein vaccines from pfizer amp astrazeneca are invented just in � these companies have settled billion dollar criminal lawsuits in past n
1.37843121679855E+018,2,weird unexpected sideeffect to the astrazeneca vaccine i can�t stop singing delirium oxfordastrazeneca vaccine immune response uk
1.36744538845889E+018,1,as scandalous as french german leaders dismissing oxfordastrazeneca as �quasi ineffective� epistemically misplaced to make such a declaration and politically unaccountable for damage caused unfortunately
1.37180546390656E+018,2,the fact that we are the only country in africa which has to date received the second batch of the vaccine doses from china attests to the strong comprehensive and strategic nature of our partnership zimcovidvaccination sinopharm
1.37023905731006E+018,2,six states lead the covid surge at new cases at highest in maharashtra worst hit covaxin use rules eased businessline
1.37498737473672E+018,2,from today people over years of age is allowed to register for the covid vaccination in the country vaccination pandemic studyingeorgia mbbs mbbsingeorgia studyabroad pfizerbiontech georgianuniversities news admission admissiongeorgia world consultants
1.37845742108614E+018,3,my wife and i got both of our vaccines thank you moderna realdonaldtrump operationwarpspeed manateecounty rondesantis
1.37322005387781E+018,2,china had donated doses of sinopharm to cashstrapped pakistan on february enabling the country to launch a vaccination drive a day later
1.36995785654025E+018,3,got my second moderna two weeks ago old plan on becoming older mask in public places precautions wfamily very slight soreness for two days anyone who dismisses vaccine is ignorant of polio measles tb diptheria tetanus put your smarts on get your shot maskup
1.35840367159641E+018,2,expert sputnikv piercing through cordons of political lobbying worldwide via business today
1.38223111333518E+018,3,vaccine waiting for pfizer moderna astrazeneca germany is cr amp only got fully vaccinated these big pharma cannot fulfill the demand in their own country respect how govt is managing amp world
1.37300646286003E+018,2,the greek pm mitsotakis delayed bringing the russian vaccine to greece he is now asking for green vaccination certificates without people being able to choose a vaccine we immediately demand the introduction of sputnikv in greece
1.37031686062593E+018,3,how soon can the availability of covid vaccine in our local pharmacy store can turn into reality astrazeneca covaxin
1.37980122942604E+018,2,covid unders offered alternative to astrazeneca jab covid oxfordastrazeneca
1.37971699360825E+018,2,moderna vaccine rollout welcomed in uk as astrazeneca children�s trial is paused
1.36515802404271E+018,3,nd dose of pfizer vaccine im so happy to report that i have received my nd dose of the pfizer vaccine on last sunday and all is well i did get a little rash in the injection thisjabsforyou moyesaidit pfizerbiontech covid ny vaccinate
1.37654533108158E+018,2,moderna amp johnsonandjohnson vaccines are for people only pfizers age limit is so not every site will vaccinate this age group check before you try to book appointments at community sites
1.37733185545257E+018,2,for those looking for info seconddose moderna yesterday morning hours later shivering fever feel awful it�s completely great thank you scientists modernamob vaccinated
1.38309131886862E+018,3,moscow russia everything is open for business ontario is reporting cases of covid new cases in toronto lockdown closed business church no family no hope ontariolockdown canada order russia sputnikv end ontariolockdown covidontario
1.35888133957186E+018,1,and the facts remain covaxin is being used in india right now covaxin has no phase trial data covaxing phase data is expected in march covaxin remains steeped in controversy in its home country because the govt approved eua wo any phase trial data
1.37193003600203E+018,3,happy my first shot of moderna covid vaccine
1.37394636763529E+018,3,can u pls clarify how do we get access to the sputnikv or other vaccines purchased by private sector especially if we r already registered on the platform covidvaccine lebanon
1.36433385266841E+018,1,hey fellow autoimmune lupus sjogrenssyndrome sufferers anybody taking hydroxychloroquine and get the moderna vaccine im on day after my second dose and am still experiencing waves of mild nausea nope not pregnant and very postmenopausal anybody else
1.38274810615295E+018,3,one down one to go yes thats a tie dye mask vaccinated moderna costco
1.35923187449788E+018,1,why are we still going down the oxford astrazaneca vaccine route its almost completely ineffective against the southafricanvariant success rate hence likely brazilian why not look at moderna or johnsonandjohnson covid covidvaccine australia
1.36144522514786E+018,2,dr faucii also know as �the new angel of death� moderna version of josefmengele
1.38324207014862E+018,2,list of covid vaccines understanding and source of funding covid covidwave covidvaccine astrazeneca pfizer sputnikv
1.38492855114572E+018,3,icmr study shows covaxin neutralises against multiple variants of sarscov amp effectively neutralises double mutant strain as well but covidiot rahulgandhi tried to malign covaxin indiafightscovid largestvaccinedrive
1.38275398890333E+018,2,while countries have suspended astrazeneca vaccine embarrassing justin trudeau and doug ford says ontario canada has determined astrazeneca is safe and effective cdnpoli get out of syria covid order russia sputnikv end toronto lockdown
1.3682578518195E+018,3,all vaccinated now time to try one of these as a treat glutenfree coeliac covidvaccination oxfordastrazeneca
1.37819476364451E+018,2,i�m peaking on this second moderna dose
1.36930432230818E+018,1,im not throwing away my shot moderna round two almost a year to the day i first got sick thankful for everyone at and no one wanted to join this club of longhaulers but covid doesnt differentiate
1.34297287864454E+018,2,while i trust the pfizervaccine i would never trust the oxford have you seen the kind of moronic twats that came out of there have you heard the lead scientist he is a subpar clinician and not a researcher that has a solid grasp on biology pfizerbiontech oxfordvaccine
1.35176253026855E+018,3,had the covid vaccine today but was injected too high and now i have a frozen shoulder other side effects include thirst and fatigue but still totally worth it covidvaccine coviduk covidvaccinesideeffects covidvaccineuk pfizerbiontech pfizer
1.38478311583969E+018,2,the nss volunteers of sree krishna college guruvayur are helping for covid vaccine registration at primary health centre palappetty malappuram district kerala covaxin covidindia covidvaccine covishieldvaccine nss breakthechain
1.35836842648241E+018,2,pakistan to receive second batch of covid vaccine soon baaghitv covidvaccine sinopharm china astrazeneca sputnikv
1.36572777386891E+018,2,where is covaxin in your chart are you indicating it is identical to astrazeneca
1.37465216784867E+018,2,astrazeneca pfizer moderna astrazenecavaccine vaccinenationalism superb video presentation by vox on why it�s idiotic to compare covid vaccines using the socalled �efficacy� factor via
1.37972962447368E+018,2,president putin and president of argentina alberto fern�ndez emphasised mutual desire to develop ties in various areas argentine leader also praised russia�s help in countering covid expressed confidence in sputnikv and interest in vaccine�s further supplies to
1.38313219594302E+018,2,�canadas incoming supply of moderna slashed in half end of april� by moderna canada
1.34537545599447E+018,2,more than one million people in israel have now received the first of the two doses of the vaccine israel covid vaccine coronavirusvaccine pfizerbiontech
1.37456196589332E+018,2,covidvaccination coverage in india as of am total beneficiaries vaccinated were vaccinated in last hours for st dose for nd dose covid coronavirus covidvaccine coronavaccine covaxin pfizer india
1.37831798335792E+018,2,busy talking on phone nurse administers double dose of covidvaccine to kanpur woman source news coronavirusindia vaccine covaxin covid covid corona
1.36244440693509E+018,3,st shot vaccinated it was a really easy process and it didnt hurt a bit and i hate needles so you know its true cmsdsafe moderna covidvaccine pleasegetvaccinated
1.38250336023061E+018,2,you should partner with a realtime audio translation company imagine worldwide audio translation when listening to your live audio feeds innovation technology spy nasdaq sp faang apple microsoft google facebook moderna covid
1.36622440234224E+018,2,newsbreak prime minister breaks �hesitation� over covaxin controversy as he received his st dose earlier today at aiims delhi wrapped around his neck was a traditional �assamese gamusa� as he was administered by a sister from puducherry
1.35445736674659E+018,3,con duggan lissarda giving the thumbs up after receiving the pfizerbiontech vaccination at macroom community hospital recently holdfirm ckch
1.3782073716427E+018,2,must be the sputnikv vaccine
1.3747572223251E+018,2,moderna ceo says this is how often you�ll need a covidvaccine here to read it on the web tap here
1.37970154212777E+018,2,dr rontgene solante confirms that the sinovac vaccine now recommended for use among the elderly sinovac covidph vaccination
1.37633745908944E+018,1,nd vaccine is no joke finally feeling well enough to move around the house again been getting my ass kicked all day moderna
1.34535223290514E+018,2,so we have the opportunity of finding out the protection limits of the pfizerbiontech vaccine after dose and the uk gains on the opportunity cost by deploying the oxfordastrazeneca vaccine instead makes sense on many levels as potential exporter of vaccines to eurozone
1.38068878064704E+018,2,man everyone i know got pfizer and here i am in my lonely self waving moderna
1.37816992724539E+018,3,the last people in my immediate family needing vaccines snagged appointments home to maryland in may to see everyone for the first time in a year and a half is a go moderna getvaccinated
1.38229601428396E+018,2,congress party ki shashan mein covaxin ki loot mr gehlot resign will rg now utter a word hiw worst governance is of his own congress party shameless congress party jaha congress ho waha loot hoti hi hai
1.36410027711313E+018,2,selling nitrilegloves facemasks vaccines sputnikv syringes contact sales or tweet us covid trading business
1.38090375668292E+018,3,all done with getting my st and nd dose of the vaccine moderna covid fullyvacinnated coronavairus bettersafethansorry justdoit saturday ����������������� instagram twitter tumblr facebook
1.37255499764101E+018,3,hungary has received its rd batch of china�s sinopharm vaccine days early highlevel officials in the european country said that the early arrival of the vaccines had bought them more time to save lives and ensure the health of citizens vaccineforall vaccinequity
1.37272195337142E+018,2,just got my first dose biontechpfizer pfizer pfizervaccine pfizerbiontech pfizercovidvaccine
1.36523751245365E+018,3,shots of the nd round of pfizerbiontech covidvaccine administered to residents amp staff of nursing homes in budapest making the majority of people in these institutions protected
1.36938921061293E+018,2,dose and fully vaccinated now moderna
1.37655203797486E+018,2,so two takeaways here mrna moderna short the shares to when choosing a vaccine use an alternative to theirs
1.35001428869457E+018,3,waiting for the pfizerbiontech second dose days from now feeling grateful for being part of the history
1.37266292519489E+018,1,a good sign doesnt fuckin look like thatno wonder its name is mud moderna vaccine lockdown covid
1.37559825171854E+018,2,enjoy the laughter moderna pfizer johnsonandjohnson astrazenaca met each other in a jab interview covid vaccination vaccine eu us uk
1.38485890853632E+018,2,anyone else see the size of that chicken moderna fever secondshot
1.36773155302403E+018,2,moderna team up on covid vaccine distribution data organizations can also use ibm�s digitalhealthpass tool to verify health credentials of employees customers and travelers according to a joint statement
1.36440599240274E+018,2,this data is the most eagerly awaited one hope that the fears are put to rest once for all covaxin
1.3613631403955E+018,2,russia�s coronavirus death toll rises to russia moscow coronaviruspandemic sputnikv
1.371916971349E+018,1,stop the murder this is insane moderna is a killer vaccine
1.38493498096342E+018,3,shot number two is done moderna
1.37670502065419E+018,3,the philippines on monday received the first batch of the sinovac covid vaccines its government has purchased from china philippine president rodrigo duterte welcomed the arrival of the coronavac vaccines alongside chinese ambassador in the capital manila
1.38270756994962E+018,2,sputnikv�s biggest legacy may be political turmoil
1.38501020541145E+018,3,had my first moderna shot on drank a ton of water the couple days before and felt fine all day on the evening of got a headachetoday another headache and slight fever totally worth it but nervous for dose vaccinated moderna covidvaccination stshot
1.35405271635243E+018,3,all done and dusted grateful pfizerbiontech bothdoses covidvaccine thanks you and the vaccination team ednurse
1.3824183785649E+018,3,moderna catamp
1.36753772670737E+018,3,i just got home from having the vaccine seems im in good company oxfordastrazeneca covidvaccine justaprick
1.37214889989336E+018,2,a timely word of advice if the recent news about the oxford astrazeneca vaccine spooks you dont ever look at the small print on a packet of paracetamol oxfordastrazeneca covid
1.33894064298719E+018,2,pharmacists are essential for easing patient concerns about the safety of covid vaccines such as the pfizerbiontech vaccine a global health expert says in a cd podcast pfizerbiontech
1.37429684765373E+018,1,us health body questions astrazenecas covid vaccine trial data usa america fauci fda pfizer moderna niaid dsmb doses vaccination pandemic economy growth markets euro dollar data bigdata sideeffects germany france italy uk
1.36280965518606E+018,2,haha dont know who the creator is covid coronavirus sputnikv pfizer moderna astrazeneca vaccine v
1.38021052893774E+018,3,second dose done getvaccinated moderna
1.36925269952764E+018,3,covaxin safe �immunogenic with no serious side effects� lancet study coronavirus covid news
1.34968227995885E+018,3,vaccinated covid pfizerbiontech
1.36659185216653E+018,2,doses of sinopharm covid vaccine donated by the chinese government arrived in baghdad iraq on tuesday
1.37453707454883E+018,2,corvid vaccine kshs i am waiting to see how these crowds of kenyans will afford the sputnik v vaccine once govt supply of astrazeneca runs out kenya is a crime scene coronavirusupdates corona sputnikv
1.36943493656708E+018,2,pakistan to receive �made in india� covid vaccines from gavi covidvaccine covaxin coronavirusupdates
1.36894099444866E+018,2,your daily evening market update th march investing markets nifty sensex covid gold silver news joebiden pfizer moderna astrazeneca farmlaws wipro bitcoin stimuluschecks vaccine powell yields telecom spectrum airtel jio pli modi tatamotors
1.37789169179804E+018,2,china�s sinovac biotech said on friday its third production plant for its covidvaccine was ready and had started manufacturing procedures for bulk vaccine ingredient doubling its annual capacity to billion doses
1.36395643922881E+018,3,here again new clinical data firstdosenow could protect the entire usa in a few weeks not months amp win the fight against covid coronavirus hospitalizations or death instead of losing the fight u choose moderna pfizer vaccinateteachers vaccination mrna onedose
1.37176118994916E+018,2,moderna covidvaccines vaccine covid coronavirus unvaccinatedpeople moderna begins testing nextgeneration coronavirus vaccine
1.38203831439238E+018,2,pfizer and moderna after hearing about the halt of the johnson amp johnson vaccine covid covidvaccine vaccination pfizer moderna johnsonandjohnson
1.35012254225472E+018,2,got my first dose today pfizerbiontech
1.36628013695004E+018,2,pic rahul gandhi according to congress supporters pic who rahul gandhi actually is rahulgandhi mondaymotivation covaxin
1.37818551185289E+018,2,was it covaxin
1.3726705197834E+018,3,well folks it�s official moderna covidvaccine
1.37265500888649E+018,2,after a slow start canadas vaccine rollout is now a race against time cbc news vaccines canada moderna procurement
1.3531871192928E+018,2,really where is pfizerbiontech vaccine coming from
1.38228798113075E+018,2,vaccine alert how are you feeling after receiving the moderna vaccine for covid more information
1.36727427769999E+018,2,novavax is the only vaccine that is does not use fetal cells lines for either testing or production it is also slightly more effective than pfe moderna and way more than jnj should grant eua based on uk phase data for this american made vaccine
1.3794367070916E+018,3,due to work i just had my first �close contact� with individuals later diagnosed with covid but it doesnt matter im fully vaccinated thanks moderna
1.37114878129984E+018,2,as a diplomat stationed in europe just wondering what vaccines will work for these green certificates emaapproved only and what if i got my sputnikv jab will i be able to travel
1.36121955408564E+018,2,covid pfizer vaccine arrives in australia australia coronavirus covid pfizerbiontech vaccine
1.38020784223855E+018,2,update most germans open to getting sputnikv shot poll shows sputnikupdates
1.36710710481372E+018,3,bharat biotech covaxin efficacy is super product made in india
1.36514148758383E+018,3,japanese tv reported sputnikv vaccine effect
1.33834418582959E+018,3,usa to start vaccination from today it has according to latest figures maximum coronavirus cases over million and deaths last count the vaccination drive will start from today dec with pfizerbiontech�s vaccine covidvaccine
1.38227169346547E+018,2,so i dit the results are from of eu population the fatal cases distributed astrazeneca pfizer moderna johnsonandjohnson not reported total from million people the other numbers were fake last update
1.37033193669929E+018,3,breaking no reason to stop using astrazeneca covid vaccine who covid covidvaccine who oxfordastrazeneca
1.37641801029926E+018,2,first covid vaccine production line in the uae uae�s and china�s sinopharm cnbg in joint project to start hayatvax production
1.36331561450958E+018,3,getvax getvaccinated please get the vaccine as soon as it�s available for you before the second wave tncoronaupdates vaccines astrazeneca covaxin tamilnadu chennai
1.37321413704451E+018,1,prime minister imrankhan tested positive for covid today after receiving the shot of sinovac vaccine on thursday this is what happens when you trust china a little too much
1.36925684988795E+018,2,i got this yesterday then todays news that aiims is not getting volunteers for covaxin scared me now again i feel okay for the next one on due date
1.36042591653543E+018,2,cambodia officially approved the emergency use of chinas sinovac covid vaccine the countrys health minister mam bunheng said on friday
1.36169208573742E+018,2,russia has already introduced its own vaccinationcertificate for covid vaccination with sputnikv vaccine what are we waiting for in europeanunion we should not wait for us decision
1.36385869316762E+018,2,uae confirms that sinovac covidvaccine is effective in protecting from covid and it can prevent complications caused by the diseasebut protection period is still unknown like other covid vaccines dg operation mir younis
1.3802049861273E+018,3,second shot of moderna sore arm i�m smiling really hard underneath my mask during my min waiting period thank you for an efficient quick set up
1.33821438067732E+018,2,cdc acip have released their interim guidance for use of pfizerbiontech covid vaccine
1.37264716851597E+018,3,just ran fastest mile in over years days after having covid jab oxfordastrazeneca perfomanceenhancing
1.36671950668547E+018,2,maharashtra has enough doses of vaccines health official covid vaccinationdrive covidvaccines covishield covaxin cowinapp
1.36534589452302E+018,1,covid supply terms with rdif demand nda provisions a hint at agreements signed in the dark sputnikv registration was announced prior to completing clinical trials now unreliable deliveries amidst russia pr machine
1.36747883797043E+018,3,so we dress up for the vaccine appointments like people used to for airplane flights right i wanna get the etiquette right when i join the pfizerbiontech club next week
1.38324766580306E+018,2,international politics someone pressured brazil regulator to reject covaxin looks like that
1.36144515839553E+018,2,dr faucii also know as �the new angel of death� moderna version of josefmengele
1.36547045441729E+018,2,a batch of sinopharms covid vaccine aided by china to algeria arrived on feb local time algerian information minister belhimer ammar health minister abderrahmane benbouzid and chinese ambassador li lianhe attended the handover ceremony
1.36896042175604E+018,2,the covid vaccine should be free right but lots of people are asking why they are getting charged when they show up for their shot covid vaccine cincinnati pfizercovidvaccine moderna
1.38244873145542E+018,3,so far no side effects from my nd shot not as much soreness in the arm as st shot but that might change who cares i can live with a little soreness fullyvaccinated moderna
1.36624897245763E+018,2,cowin app no registration buttonpoorly designed no otp on forget password has it been tested for high user traffic covidvaccine covaxin cowin
1.38496018091652E+018,3,get yourself vaccinated guys if you are eligible covishield covaxin covidemergency
1.36962221045804E+018,2,when i had my st dose they wrote which arm i assumed the nd would be the other arm otherwise why take note they asked what arm i prefer so i had left arm again from now on whenever i enter a shop i shall do so sideways leftleading covidvaccination pfizerbiontech
1.35442744226237E+018,3,one of the lucky ones pfizerbiontech coronavirusvaccine
1.36233835415571E+018,2,lets hope they arent lying to us sebengamupha some glucose shot thins sisithi yi sinopharm
1.38047629186715E+018,2,the johnson amp
1.36005850774401E+018,2,union health minister dispelled concerns over covaxin temperature in delhi hit the degree celsius mark in february bbcworldnews has been barred from airing in china amp other top news in this bulletin listen here
1.38122890326876E+018,2,china approves third sinopharm covid vaccine for clinical trial
1.37508961027189E+018,2,hour vax update moderna injection site still soreswollen with a roughly us quartersized red mark feeling a little fatigued overall
1.36557779373244E+018,2,covaxin the nitiaayog has promulgated a price range of rs for two covidvaccines that would be available for the priority group at private facilities in the third phase of vaccination covid bharatbiotech
1.37293874037359E+018,1,who is eating alone today because doug ford and mr trudeau toronto ontario canada forced you to stay home lockdown no family no business no church lent no hope until jab unproven vaccine mentalhealth order russia sputnikv get out of syria covid
1.38041316573383E+018,2,slovakia amp
1.38493372094415E+018,2,site of covid outbreak last year vaccination clinic at alberta beef plant postponed cargill yyc ahs vaccine moderna health
1.36871220234194E+018,1,day wmoderna shot ugh im miserable but ironically i have never had any injection site pain or swelling but damn foggy brain musclejoint pain through entire body but no temp spike ever so bizarre i fear the nd shot
1.3618825217016E+018,2,i�m a healthcare worker i�m getting my nd dose on friday how did you get a vaccine in january are you an md now covidvaccine moderna pfizer
1.36852246607155E+018,2,covid adenovirus based recommended johnsonjohnson sputnik saes amp effectiveness personal talks moderna update base data vaccines globally most peopleterritory whitespot on monitoringtesting usasiaafricavariants
1.37192122823206E+018,2,a helpful short summary on the situation with the oxfordastrazeneca covid vaccine in europe at the moment by in
